,Tobin's Q,EPS,Liquidity,Profitability,Productivity,Leverage Ratio,Asset Turnover,Operational Margin,Return on Equity,Market Book Ratio,Assets Growth,Sales Growth,Employee Growth,BK
62081,1.254636232,0.002321915,-0.244396677,0.232242748,0.049844876,0.001259728,2.233118364,0.058470425,0.003210874,0.030498994,0.577746737,-0.023184017,0.730119643,0
32818,0.774160219,-0.0011059,-0.658027619,0.139277077,0.049173427,0.008684823,0.867365158,0.063337032,0.003243596,-0.006091662,1.263242597,0.682560459,0.681343518,0
3187,0.203537171,0.000121881,-0.489270844,0.185359675,0.043836116,0.005817258,-0.211573453,0.070496587,0.003276332,0.041974105,-0.196260931,-0.165602652,-0.696123773,0
74908,0.630215239,-0.001450958,-0.244396677,-0.687285615,-0.003154842,-7.44E-05,-0.400478113,-0.005442985,0.001945268,-0.020237116,1.868133336,-0.374893495,-0.503382813,0
3121,2.137066294,-0.001266658,-0.489270844,-0.787216262,0.003439817,-0.008764683,-0.859386796,-0.109679424,0.002884433,-0.032706212,0.583859173,-0.772043258,-5.974666603,0
31068,-1.306594178,-0.001354834,0.232117657,0.049065167,0.023149463,0.0124219,-0.087625002,0.043347288,-0.00072864,-0.02261258,-1.480006043,-0.39757155,-0.068664026,0
59202,2.278994081,-0.001363609,-2.666981234,-0.39700882,-0.179861655,-0.004045903,-0.732689071,-0.454691723,0.002656766,-0.027629361,3.568474822,-0.115213466,2.267830246,0
49080,0.112747351,0.001095527,0.01028923,0.213253305,0.04053226,0.002342354,0.032511536,0.062634343,0.003178165,-0.01553359,0.074569499,-0.117752912,0.229378993,0
60971,-0.708470654,-0.000906209,-0.511649494,0.128443219,0.032709617,0.006262606,-0.676774223,0.055070423,0.003112791,-0.01638689,-0.069101558,0.012239137,-0.182333214,0
69405,0.13147155,-0.001302024,0.988696951,-0.228840601,0.030137148,-7.44E-05,1.247286744,0.053061706,0.002949606,-0.021775785,-0.113723094,0.030967036,0.85838563,0
44953,1.746972897,-0.000722012,1.585214658,0.103375779,0.06484236,-7.44E-05,0.050679087,0.088609295,0.003145471,0.038194482,0.603693159,0.382107746,0.966799553,0
57301,0.064625763,-0.007358612,-0.078343175,-0.268451698,0.005253106,0.010923254,-0.400478113,0.007551577,-0.012299453,-0.017628935,-4.232441172,-0.188532714,-1.46491424,0
51424,-0.361319719,-0.000647695,0.102752702,0.125805646,0.039874539,0.002725861,0.059732577,0.061934119,0.003243596,-0.021934207,1.029130198,0.285743539,0.79775973,0
10312,-1.105646676,-0.001248925,-0.618007408,0.132453055,0.034002532,0.004320393,0.149190479,0.055745239,0.003014836,-0.019893841,-0.267679487,-0.289346094,-0.327057874,0
16796,1.503932886,-0.00171765,-1.114899035,0.050937768,0.029496752,0.004546199,-0.930831735,0.01185838,0.002851868,-0.008185838,1.814629039,-0.779520127,-1.917579802,0
4767,-0.006067482,0.000936134,0.299452356,0.196627865,0.041191008,0.002034391,0.406833901,0.060541113,0.003210874,-0.021155235,0.259551529,0.007135963,-0.068664026,0
46341,1.468698386,-0.001606507,-0.696687749,-0.40069187,-0.013191902,-0.090227141,-1.016498266,0.054398229,0.002429746,-0.052817719,-0.240220034,-0.115213466,-0.068664026,0
64102,-0.626181597,0.009181508,-0.618007408,0.180625222,0.037907609,0.006632503,-0.557084854,0.068323741,0.004065844,-0.021705035,0.774103068,0.05055437,0.269176084,0
10035,-0.114399336,-0.001640806,-0.163214883,0.098698722,0.038562205,0.008028528,0.305592582,0.059158126,0.002819317,-0.01300023,-0.543140901,-0.106032861,-0.498360201,0
19014,0.303802134,0.001922883,0.333791737,0.120616985,0.042511554,0.013696179,0.279915916,0.062634343,0.003243596,0.030219486,0.222013054,-0.003243509,0.073405264,0
55164,-0.080940702,-0.000601073,0.01028923,0.140662811,0.039874539,0.00172536,1.37285236,0.057102678,0.003210874,-0.019143883,0.000631271,-0.003344054,0.226855353,0
49559,-0.103151713,-0.001275511,-0.805193943,-0.082075295,0.036601597,0.002034391,-0.004069974,0.058470425,0.002982214,-0.020588545,-0.569830412,-0.089561048,-0.277896537,0
21933,-0.321399934,-0.000252248,0.549397088,0.191760961,0.039217851,0.001259728,0.305592582,0.05984836,0.003276332,-0.022297807,0.346583155,-0.058755444,-0.009791378,0
56970,-1.997860512,-0.001819444,0.071501543,-0.122781893,0.020637907,0.000162742,-0.91880167,-0.065277232,0.000410256,-0.022643975,-4.278603075,-0.115213466,-5.785760277,0
4118,-1.583643701,0.000403805,0.333791737,0.2876287,0.038562205,0.00039912,0.464855814,0.058470425,0.003341845,-0.022539618,-0.325372971,-0.146227972,-0.377199949,0
54683,-0.488014109,-0.001293194,-0.5336555,0.105753531,0.033355515,0.00172536,0.829333693,0.055070423,0.002982214,-0.019804002,0.388644302,-0.01482065,0.092659967,0
63259,-1.214669706,-0.000887897,-0.078343175,0.15929934,0.049173427,0.002725861,0.104702879,0.070496587,0.004496291,-0.021737988,0.33707913,0.16420425,0.208229884,0
50620,-1.084583128,-0.001293194,-0.658027619,0.12449763,0.035299882,0.021651658,-0.557084854,0.061934119,0.002982214,-0.020578839,-0.041776153,-0.030119244,0.16519228,0
975,-0.594409312,-0.007746142,-0.443384797,0.092991909,0.03142118,-0.006976071,0.271323369,0.053061706,-0.011545885,-0.022853721,-0.380028644,-0.224132134,-0.535114923,0
49666,-0.160365295,0.000150906,0.299452356,0.172862512,0.041191008,-7.44E-05,0.602804547,0.05984836,0.003276332,-0.021883828,0.053415216,-0.008095692,0.65192275,0
82126,-0.563262182,0.000658983,0.040681249,0.140662811,0.044499886,-7.44E-05,0.104702879,0.066172159,0.003374622,-0.021861543,-0.0730556,-0.177607015,-0.175553094,0
74079,1.333763704,-0.000554321,0.134437314,0.084159124,0.034650657,-7.44E-05,0.760142694,0.055745239,0.003112791,-0.005388761,0.808703532,0.182922251,-2.600340343,0
19768,-0.594409312,0.000639277,-0.734058865,0.118066325,0.037907609,0.010636242,-0.643691801,0.070496587,0.003210874,-0.002635081,-0.131653955,0.654364813,0.45895457,0
57598,2.340397957,-0.001266658,-2.508520721,-1.267522329,-0.459997487,-7.44E-05,0.059732577,-0.303957558,0.002949606,-0.179459428,-0.84218834,-0.115213466,-0.068664026,0
63951,-1.354226977,-0.000469852,-0.135337808,0.228736265,0.034002532,0.001415223,-0.955044285,0.086276785,0.003309082,0.060186313,-0.012302492,-0.417628177,-0.148504923,0
31016,0.380911613,-0.000156907,-0.135337808,0.143455024,0.044499886,0.003336284,0.578753623,0.061934119,0.003243596,-0.020993221,0.935462673,0.226544234,1.221247391,0
58774,-0.831033292,-0.002211812,0.403827331,0.103375779,-0.003154842,4.74E-06,-0.600102423,-0.033380662,-0.004253647,-0.019703472,-0.507090096,-0.200195156,-0.670660184,0
58699,1.606449593,-0.001024606,0.702433322,0.121903273,0.043836116,0.000162742,0.844580623,0.060541113,0.003047473,-0.018688109,0.351455895,0.16171797,0.651553231,0
49356,-1.214669706,-0.001734667,0.071501543,0.13516164,0.033355515,0.008975539,-0.040988174,0.055070423,0.002721746,-0.022248447,-0.308418811,-0.225853639,-0.436562209,0
45662,0.51340624,-0.001675014,1.118744486,-0.362970133,-0.009669736,0.006558611,-0.979464761,-0.609309511,0.001752182,-0.010676843,0.693529171,-0.236868351,0.444829976,0
34845,0.582765502,0.000936134,-0.419872007,0.128443219,0.051190563,0.00172536,1.824218589,0.05984836,0.003341845,-0.017418402,0.177008426,-0.049364164,-0.068664026,0
58593,-0.26984575,-0.000906209,-0.576560433,0.111818802,0.035950198,0.008539244,-0.687878272,0.06688697,0.003080125,-0.021673049,1.575460736,0.564223661,0.593134855,0
57539,1.231738341,-0.001078866,-0.049220379,0.123196831,0.043173336,0.003640088,0.288491563,0.062634343,0.003047473,-0.007379821,0.90310492,0.294455704,1.350865668,0
63000,0.112747351,-0.000128222,-0.934621426,0.106952558,0.037907609,0.013413787,-0.801140855,0.0855035,0.003145471,0.038548862,0.19044799,-0.032623642,0.389500511,0
84927,0.25478526,-0.001503036,1.439860339,-0.077904679,-0.003154842,-7.44E-05,0.175658176,0.023559002,0.001591564,-0.018226394,0.500814106,-0.139422816,0.652826707,0
80519,-0.982751565,-0.001033667,-0.96459152,0.133803828,0.038562205,0.01559131,-0.369986771,0.065459747,0.004032809,-0.022012187,0.46287742,0.036907172,-0.158372645,0
30522,0.25478526,-0.00225303,0.988696951,0.049065167,0.013805279,0.000634764,0.305592582,0.039600381,0.002429746,-0.021874139,0.467225272,0.10493706,-0.359839853,0
43967,1.769119542,0.001145483,-0.734058865,0.156357934,0.047833347,-0.106556053,0.175658176,0.068323741,0.003080125,-0.418978943,-0.025423719,-0.014793184,0.179763316,0
6912,-0.594409312,-0.000441608,-0.677523131,0.194999316,0.039874539,0.001103939,0.562651466,0.059158126,0.003178165,-0.019467905,-0.406576608,-0.015324295,0.175012316,0
85251,-0.812968982,-0.001132868,-0.466516845,0.113053451,0.036601597,0.002495946,-0.050271517,0.058470425,0.003145471,-0.020875815,-0.455879014,-0.181376253,-0.471865859,0
60107,-0.563262182,-0.001015539,0.265561849,0.157825303,0.035299882,0.001570432,1.536094875,0.055070423,0.003112791,-0.008852412,-0.074114318,-0.273602966,-0.664503266,0
67053,-0.658597551,-0.001240045,-0.395975787,0.00227893,0.051190563,0.009265675,4.057845045,0.057102678,0.005898215,-0.018257503,1.174408704,0.30695644,-0.068664026,0
49068,-0.006067482,0.000452707,-0.107048113,0.16376126,0.04053226,0.004996426,-0.03172651,0.063337032,0.003210874,-0.018733303,0.139922474,-0.059611819,0.031335463,0
27722,0.984875742,-0.001819444,-0.190681964,-0.152118562,0.002234552,-7.44E-05,-0.546417014,-0.013431314,0.002267961,-0.021086843,-1.641051823,-0.421792925,0.180453659,0
70057,2.309447254,-0.001459654,-2.818750284,-2.282310808,-0.64162495,-0.006891438,-1.016498266,0.054398229,0.002267961,-0.028303434,-4.40857066,-0.115213466,-0.068664026,0
90543,1.404483884,-0.001221287,-2.414018913,-0.347806421,0.047414967,-0.000745686,7.465739104,0.05534044,0.00332232,-0.022856447,-3.649365332,-0.484207091,-0.068664026,1
54245,1.056426302,-3.50E-06,0.946339467,0.216651786,0.041191008,-7.44E-05,-0.059576703,0.064042171,0.003145471,-0.007372511,0.216070362,-0.003461537,0.28124446,0
62907,2.341838122,-0.001266658,-3.264059775,-4.594343358,-2.384829133,-7.44E-05,-1.016498266,0.054398229,-0.00113774,-0.023287683,0.887085435,-0.115213466,-0.068664026,0
83012,-0.207952334,-0.000657003,-0.555291574,0.11554507,0.036601597,0.013272426,-0.699021331,0.070496587,0.003080125,-0.012820573,-0.085056696,-0.02009384,0.044394429,0
28514,0.500248474,0.020946125,-0.511649494,0.283776948,0.044499886,-7.44E-05,0.023397184,0.06688697,0.003210874,-0.021372009,0.081804786,-0.042186816,0.058737282,0
72136,0.926198359,-0.001640806,1.585214658,-0.137740608,-0.003154842,4.74E-06,-0.134825034,0.01240225,0.001303078,-0.023226866,1.93664812,0.397349491,1.371172833,0
16353,1.083122239,0.000354988,0.134437314,0.104561305,0.046497067,-0.570618126,0.373341461,0.064749747,0.003145471,-3.344229509,0.054017905,-0.078133813,-0.068664026,0
56281,-0.812968982,-0.000979201,1.03154863,0.147694872,0.041850775,-7.44E-05,1.031434619,0.058470425,0.003505861,-0.022601952,0.381775662,-0.087824986,-0.269882229,0
29415,-0.532722391,-0.000242733,-0.371693457,0.15929934,0.039217851,0.005891596,0.184444022,0.060541113,0.003309082,-0.016403915,-0.150977552,-0.010480194,0.132970737,0
7070,-1.781120365,-0.0011059,0.822207333,0.183775162,0.034650657,0.0034883,0.682111203,0.055745239,0.003178165,-0.022820521,-0.194585701,-0.139716921,-0.639024341,0
37408,0.6808334,-0.000507443,0.702433322,0.185359675,0.038562205,-7.44E-05,-0.578523672,0.070496587,0.003112791,-0.016598476,0.426720157,0.181320277,0.067069891,0
43256,1.700434808,-0.001275511,-2.146960126,-0.217420997,-0.027078144,-0.008422375,-1.004099038,-1.28996703,0.001495314,-0.024579728,0.535356568,-1.41092454,-1.742810391,0
63713,-0.594409312,-0.000582387,-0.395975787,0.157825303,0.041850775,0.004546199,-0.319739523,0.069769962,0.003505861,0.016153334,0.402926087,-0.036678712,-0.254222505,0
43404,-0.943576536,0.001015741,-0.443384797,0.116802008,0.03725407,0.037197216,-0.173005679,0.060541113,0.003538703,-0.019293514,-0.062305355,0.309866321,-0.223269807,0
63142,0.271365013,-0.000271265,1.253306589,0.172862512,0.038562205,0.005742874,-0.451892081,0.066172159,0.003145471,-0.019819542,1.414769748,-0.086886468,0.312915616,0
44671,0.004279318,-0.001168719,1.890194444,0.211563173,0.036601597,0.000791464,-0.359880851,0.061934119,0.003145471,-0.021379282,-0.009704102,-0.163713475,-0.187266694,0
62376,1.199785231,0.009550023,-0.244396677,0.257446087,0.046497067,0.003336284,0.131452297,0.067604168,0.003145471,-0.011869593,-0.082341865,-0.099882227,-0.04321561,0
1209,-1.043164704,-0.002539142,0.403827331,0.137898288,0.025676324,4.74E-06,0.050679087,0.047815624,0.001239075,-0.021905627,-0.972723912,-0.100002942,-0.156463515,0
8470,-0.578758732,-0.000805192,0.6249718,0.186950528,0.036601597,0.002495946,0.381738012,0.057102678,0.003145471,-0.022387793,-0.08699044,-0.126291177,-0.484827236,0
80910,-1.306594178,-0.002087589,-0.419872007,0.041712646,0.03142118,0.000477748,-0.078253276,0.053061706,0.000569203,-0.022444862,-0.301132839,0.558858854,1.0590858,0
10765,-0.172106857,-0.001150809,-0.466516845,0.061501719,0.035950198,-0.01717621,-0.087625002,0.058470425,0.003080125,-0.026957943,0.031791143,-0.041597487,-0.003518661,0
56755,-2.097339435,-0.001589323,-0.770207072,-0.126970062,0.030137148,4.74E-06,-0.514615567,0.048462976,0.002656766,-0.022643975,-0.051629058,3.471464147,1.792750026,0
77036,0.733912143,0.00047229,0.368582545,0.174402169,0.038562205,0.000634764,0.00510658,0.060541113,0.003145471,-0.017629421,0.097475382,-0.029901909,0.167755282,0
50316,1.45176354,-0.001743168,2.104295455,0.029337664,-0.003750303,0.000241618,-0.991754796,-0.798030483,0.002656766,-0.013618506,0.335007086,-0.108701918,0.601859106,0
27548,-0.402363655,0.00056058,-0.696687749,0.119337993,0.036601597,0.010851549,-0.621824099,0.066172159,0.003145471,-0.021349704,0.078842052,-0.217080147,-0.081400635,0
13560,-1.694278555,-0.001743168,0.102752702,0.103375779,0.025043139,0.001025934,0.331119991,0.048462976,0.001977487,-0.022680188,-0.057316196,-0.074355716,0.210058046,0
66750,-1.148502349,-0.002112503,-0.5336555,0.111818802,0.037907609,0.011638571,-0.567786954,0.069045676,0.002754256,-0.022271677,2.920937541,1.6084808,2.783650994,0
21155,-0.19589905,-0.000432184,-0.658027619,0.12712085,0.03725407,0.010492542,-0.801140855,0.080908719,0.003145471,-0.005154285,0.089278218,-0.037741817,-0.068664026,0
69195,0.844793869,-0.001257795,2.159190448,-0.154543082,0.032064841,-7.44E-05,0.122554907,0.053728666,0.003014836,-0.020469149,-0.064732543,0.110037678,0.236324465,0
47621,0.733912143,-0.001433545,0.040681249,0.053773664,0.035299882,0.002034391,1.118812298,0.055745239,0.002819317,-0.021987003,0.736840364,0.66885739,2.333305397,0
8413,-0.61021617,0.000599903,-0.638192172,0.12712085,0.03725407,0.007369091,-0.654681412,0.069769962,0.003243596,0.047327592,-0.167387714,-0.385661632,-0.237360436,0
13110,0.034818335,0.001015741,0.43952864,0.209879132,0.045164639,0.00032041,0.228103305,0.065459747,0.003276332,-0.020552631,0.073151026,0.055799589,0.13822839,0
85296,-0.347890462,-0.001346052,-0.949717486,0.003060575,0.011959667,0.001025934,-0.88300823,-0.09220745,0.00191306,-0.019328006,-0.632239795,0.369364099,-0.726745612,0
58128,1.791925889,-0.002294158,-0.347022339,-0.082666857,-0.007309511,0.004846552,-1.016498266,0.054398229,0.002656766,0.2724229,-0.967026544,-0.115213466,-0.781093316,0
63383,0.686286689,-0.000413321,-0.618007408,0.137898288,0.042511554,0.00172536,0.602804547,0.060541113,0.003178165,-0.022424551,-0.106745504,0.014286659,0.015598806,0
80232,-0.444578622,-0.001123886,-0.019677113,0.116802008,0.043836116,0.002649286,0.713473117,0.061236371,0.003112791,-0.02212017,0.06245113,0.24337061,0.440248778,0
63803,-0.867743412,0.00273449,-0.489270844,0.137898288,0.036601597,0.005891596,-0.339754226,0.061236371,0.003440215,0.075546714,-0.3462995,-0.067113886,-0.183994856,0
46131,1.586583475,-0.001442255,-1.287309377,-1.229081842,-0.121358717,-0.003715518,2.209046917,0.013493779,-0.000854631,-0.023149742,-2.930858803,-0.47321301,-0.624193178,0
10678,0.229449287,0.005290455,-0.597464801,0.188547705,0.041850775,0.008466398,-0.472672627,0.074904818,0.003341845,0.019226596,0.797579715,0.050057773,0.400593153,0
17893,-0.048317478,-0.000128222,-0.5336555,0.150555536,0.035299882,0.004395714,0.050679087,0.057102678,0.003112791,-0.011846218,0.342298173,-0.227835376,0.116942488,0
83275,0.888687505,-0.0024741,1.392449793,-0.0867788,-0.007900495,-7.44E-05,-0.504081311,-0.025940852,0.002332639,-0.022355383,1.406572766,-0.107966623,1.549446368,0
668,-0.361319719,0.002662058,-0.489270844,0.153443278,0.04053226,-7.44E-05,0.927630591,0.058470425,0.003834843,-0.022642043,0.28426199,-0.070734142,0.017728177,0
61361,0.438802452,-0.000860383,-0.555291574,0.123196831,0.038562205,0.007222107,-0.7781536,0.087052185,0.003080125,-0.018296873,1.075417296,0.310153253,0.745756989,0
24050,-0.517674861,0.00175001,-0.371693457,0.162267338,0.03725407,0.004470982,-0.078253276,0.05984836,0.003341845,-0.021338551,-0.341889533,-0.679023449,-1.783389825,0
92331,-0.417468329,0.000312641,-0.321852684,0.167955947,0.042259351,0.00494196,0.627213404,0.060260992,0.003371489,-0.021015094,0.057342765,-0.094983338,-0.520968476,0
22385,-0.742581634,-0.002917498,-0.443384797,0.15929934,0.03725407,0.002419182,0.423487287,0.05778527,0.002656766,-0.019603907,-0.533613771,-0.137000436,-0.24895999,0
20561,-0.048317478,0.002127101,0.368582545,0.12712085,0.039874539,0.017537752,0.44007976,0.05984836,0.003243596,-0.020365274,0.196151413,-0.057714649,0.745756989,0
29469,-0.430373853,-0.000526209,-0.555291574,0.129772726,0.04053226,0.007735842,-0.078253276,0.063337032,0.003374622,-0.022531885,2.439417614,0.645705404,1.192942224,0
46206,0.459701784,-0.000759038,0.43952864,0.218360106,0.049844876,8.38E-05,0.775601692,0.064042171,0.003145471,-0.021427768,0.068955185,-0.092712703,-0.220551301,0
63234,0.194768446,-0.001372376,-0.839076902,-0.183410418,0.032064841,0.212801999,1.542798581,0.054398229,0.002559395,-0.024141753,-0.70602413,-0.185347867,-2.076829877,0
80132,1.655338403,-6.11E-05,0.822207333,0.153443278,0.039874539,-7.44E-05,-0.44154846,0.070496587,0.003080125,-0.007333523,0.471100491,0.276036313,1.015134785,0
70239,0.445816501,-0.001150809,0.299452356,-0.073073008,0.037907609,0.006558611,-0.525182713,0.06688697,0.003604425,-0.004272866,0.695413144,-0.115213466,0.921677284,0
92308,-1.327034091,-0.000766211,0.664492271,0.143125228,0.045418162,0.001081942,0.478237822,0.063183644,0.003711801,-0.022657916,-0.048522636,-0.022910104,-0.068664026,1
39614,-0.232380078,-0.000582387,0.040681249,0.160780025,0.04053226,0.005146102,-0.144334584,0.064749747,0.003309082,0.008117991,0.62201206,0.059705784,0.064447164,0
20958,-0.886395331,-0.011912279,-0.347022339,0.108158491,0.035299882,0.022872203,1.393511727,0.055745239,-0.002857686,-0.021973441,-0.566335673,0.025028712,-0.410281063,0
86655,1.076545034,-0.0008512,0.368582545,0.194999316,0.041850775,0.001570432,-0.1064362,0.065459747,0.003145471,0.551503699,-0.053410688,-0.069414458,0.180453659,0
47358,0.539205589,-0.001293194,0.702433322,0.078810699,0.024410941,-7.44E-05,-1.016498266,0.054398229,0.002819317,-0.005078237,4.205501551,-0.115213466,1.792750026,0
35619,0.723549652,-0.001485703,0.071501543,-0.216593457,0.022520163,-0.079420112,-0.153867748,0.041464622,0.002332639,-0.03773815,-0.764318515,0.086563674,0.246420905,0
17525,-0.388554595,0.00289002,0.586949852,0.206529383,0.039217851,0.000791464,0.095747974,0.061236371,0.003243596,-0.022365542,0.06476262,-0.073343223,-0.068664026,0
67139,0.764274383,-0.001354834,-0.419872007,0.045361871,0.01442213,-7.44E-05,-1.004099038,-0.634497199,0.002656766,-0.019764179,-0.593378011,2.442292435,-0.068664026,0
72503,-0.282559857,-0.001310845,0.265561849,0.038115442,0.035299882,0.001957234,-0.173005679,0.05778527,0.002982214,-0.020419155,-0.087641072,-0.168341469,-0.514621844,0
55352,0.630215239,0.000170274,1.16309361,0.087430327,0.033355515,-7.44E-05,-0.097019251,0.055745239,0.003145471,-0.016686997,0.08257654,-0.051077581,0.205078033,0
32567,-0.416302808,-0.000204631,1.253306589,0.179059829,0.041850775,8.38E-05,0.497683896,0.060541113,0.003276332,-0.022568614,-0.106187624,-0.218917267,-0.665568593,0
21176,0.402998734,0.003705418,-0.618007408,0.182197005,0.043173336,0.005146102,-0.30977352,0.071956808,0.003243596,0.422463919,0.037838346,-0.042580052,0.659262511,0
19440,-0.547917457,0.000698431,-0.163214883,0.199903628,0.03725407,0.00295522,0.122554907,0.058470425,0.003178165,-0.017558921,0.283876396,0.030530853,0.402428354,0
52174,1.601574201,-0.001433545,-0.677523131,-0.007688963,0.024410941,-7.44E-05,-0.451892081,0.037142316,0.002819317,0.021319508,1.03340784,1.989209803,1.948320304,0
40109,-1.478507118,-0.001231158,-0.752281882,-0.044458392,0.034002532,0.003564222,-0.721426272,0.060541113,0.003473031,-0.022458885,-0.096834243,-0.127247135,-0.068664026,0
86205,1.428820371,1.57E-05,-0.677523131,0.129772726,0.043173336,0.002649286,0.634684556,0.061236371,0.003080125,-0.012548397,0.187151333,-0.014663268,0.373603445,0
17312,-1.283202683,-0.0011059,-0.049220379,0.110591501,0.034650657,0.00180272,-0.349803422,0.057102678,0.003112791,0.010096788,-0.117649163,-0.080885294,-0.044290227,0
87366,-0.080940702,0.00216805,-0.489270844,0.150555536,0.039874539,0.004621364,-0.493579617,0.070496587,0.003243596,0.455147398,1.018222346,-0.348504319,0.042890609,0
33835,0.783931905,-0.001649366,2.800038728,0.045361871,0.023779719,0.000869697,-0.824303681,0.001230743,0.002819317,-0.016128589,0.33491324,0.323784371,0.10069379,0
6623,-0.626181597,0.000267333,-0.597464801,0.101024431,0.036601597,0.017191503,-0.557084854,0.064749747,0.003243596,8.38E-05,0.016020668,-0.104610677,-0.107572008,0
6515,-0.232380078,0.000708301,-0.638192172,0.12712085,0.035299882,0.007148553,-0.871173845,0.077139607,0.003145471,-0.021454433,0.23976685,-0.03560771,0.241290433,0
49738,-0.207952334,0.000550757,-0.270649589,0.101024431,0.039217851,0.010132717,-0.12533891,0.063337032,0.003243596,-0.020909777,0.181776055,-0.08723579,0.454244831,0
4719,-1.504297796,0.000199354,-0.638192172,0.172862512,0.030778619,0.000556296,-0.766724484,0.045249041,0.003243596,-0.022802701,-0.015982129,-0.00456481,0.305221324,0
33882,1.711548475,-0.001275511,-1.560470418,-0.014390533,0.023779719,0.009988553,-1.016498266,0.054398229,0.002949606,-0.015875618,-0.225649406,-0.115213466,-0.068664026,0
63480,0.996073676,-0.002112503,0.781801757,-0.087944466,0.005253106,-7.44E-05,-0.7781536,-0.05811606,0.002559395,-0.007788689,-0.741466866,-0.24494131,1.135253947,0
81592,-3.124883871,-0.001275511,-0.049220379,0.204863704,0.034650657,0.00032041,-0.514615567,0.058470425,0.002917012,-0.022523185,-0.21521518,-0.449221976,-0.665568593,0
28132,-1.192357038,-0.001204447,1.03154863,0.128443219,0.03725407,0.007074958,0.912630547,0.056422662,0.003047473,-0.022736169,0.076613971,-0.110725751,0.004742988,0
67751,-0.532722391,0.001841448,-0.618007408,0.153443278,0.039874539,0.003564222,0.398484138,0.05984836,0.003341845,-0.018988408,0.029652226,-0.137166277,-0.324794926,0
34654,2.259710976,-0.001337262,-1.918304921,-1.313828406,-0.40258914,-7.44E-05,-0.339754226,-0.414559899,0.002332639,-0.046436235,-4.385956788,1.447429685,-1.016821921,0
26641,-1.330267281,-0.001240045,-0.466516845,0.132453055,0.032064841,0.002802376,0.077779708,0.053728666,0.003014836,-0.022723625,-0.246564413,0.014355942,0.470420264,0
9405,0.66427208,0.003579278,-0.787841992,0.196627865,0.041191008,0.006410696,-0.493579617,0.074164397,0.003145471,0.003254207,0.09694511,-0.050257706,0.182922446,0
33320,0.103274597,-0.001222262,1.074896983,-0.102188343,0.034002532,0.000477748,0.390118873,0.055070423,0.003145471,-0.021657541,0.140208727,-0.240164116,0.114102804,0
45458,2.188406415,-0.001257795,2.38432133,-0.195789487,-0.041234989,-7.44E-05,-0.013267569,-0.018791128,0.002851868,1.047095561,-0.302065157,3.182352049,-0.068664026,0
20534,-1.610770853,-0.002433345,-0.466516845,0.180625222,0.028219142,0.002649286,-0.050271517,0.049112667,0.002332639,-0.02271494,-0.452319166,-0.385634109,-0.506274108,0
33041,-1.722845889,-0.001319658,-0.217741683,0.001499474,0.027581904,-7.44E-05,-1.016498266,0.054398229,0.002526964,-0.022239736,2.801061291,-0.115213466,4.378603727,0
8435,0.480179689,0.001800785,-0.489270844,0.168282486,0.043836116,0.000713153,-0.12533891,0.068323741,0.003243596,0.012337035,-0.04101255,-0.102972953,0.020770581,0
2017,-0.257245402,-0.000786748,0.134437314,0.154897252,0.03725407,0.008902915,-0.231006536,0.060541113,0.003210874,-0.022671498,0.355958928,-0.063627469,0.737511586,0
91731,-0.881870039,-0.00140739,0.382363225,0.18644616,0.035064565,0.002175381,1.059160506,0.055477723,0.002947622,-0.021904899,-0.384314385,-0.079793934,0.059625022,0
61222,-0.473396833,0.002024881,-0.715530191,0.129772726,0.039874539,0.007222107,-0.359880851,0.067604168,0.003309082,-0.018106332,-0.183521186,-0.031013046,-0.176422228,0
17635,-0.295389229,0.000936134,-0.576560433,0.132453055,0.036601597,0.009772052,-0.525182713,0.063337032,0.003178165,-0.019168175,-0.098833413,-0.005829923,0.072982618,0
87334,-0.402363655,-0.000694184,-0.696687749,0.085244212,0.035950198,0.015241762,-0.462266703,0.061236371,0.003145471,0.55242958,-0.121763404,-0.090421923,-0.168185457,0
61040,-1.084583128,-0.0024741,-0.395975787,0.118066325,0.034650657,0.005220866,-0.483110161,0.058470425,0.002494545,-0.019718528,-0.282958101,-0.169443582,-0.135837343,0
30962,-0.563262182,-0.000432184,0.549397088,0.183775162,0.037907609,8.38E-05,1.549494692,0.056422662,0.003210874,-0.020496815,0.035848414,-0.095826037,0.150217315,0
2275,-0.642307931,0.000374504,1.996153964,0.190151188,0.03725407,0.001880011,0.44007976,0.05778527,0.003210874,-0.020723456,-0.071400208,-0.121051164,-0.177140343,0
36898,-0.334584415,0.004499077,-0.270649589,0.109371435,0.039874539,0.004996426,0.175658176,0.060541113,0.003341845,-0.008995658,0.176150819,-0.068901277,-0.095893478,0
20367,0.410258929,-0.001231158,-0.618007408,0.13516164,0.032064841,0.017676095,-0.835952301,0.049112667,0.003014836,-0.019719013,1.418777559,0.476786171,3.352300654,0
60009,-0.742581634,-0.007946245,-1.233438104,0.106952558,0.028857421,0.091295832,-0.339754226,0.048462976,0.001720038,-0.015887294,0.048713857,0.231503676,0.734085714,0
64159,-0.295389229,0.001912696,-0.078343175,0.153443278,0.039217851,0.004395714,0.149190479,0.05984836,0.003276332,-0.007000171,-0.073080508,0.019791056,-0.08042182,0
21310,-0.24475733,0.001953459,1.16309361,0.186950528,0.044499886,0.00039912,0.935114268,0.05984836,0.003243596,-0.022350061,-0.084569219,-0.179944241,0.21551204,0
